Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088372862,1159,168,758,407,493,389,0,0,1
0,1,1518088372876,1008,100,758,407,493,389,0,0,1
0,1,1518088372933,991,106,758,407,493,389,0,0,1
0,1,1518088372936,876,171,758,407,493,389,0,0,1
0,1,1518088372941,867,179,758,407,493,389,0,0,1
0,1,1518088372945,867,179,758,407,493,389,0,0,1
0,1,1518088372949,864,181,758,407,493,389,0,0,1
0,1,1518088372949,864,181,758,407,493,389,0,0,1
0,1,1518088373179,864,181,758,407,493,389,0,0,1
0,1,1518088373180,864,181,758,407,493,389,0,0,1
0,1,1518088373185,861,183,758,407,493,389,0,0,1
0,1,1518088373188,861,183,758,407,493,389,0,0,1
0,1,1518088373194,856,189,758,407,493,389,0,0,1
0,1,1518088373195,856,189,758,407,493,389,0,0,1
0,1,1518088373201,852,194,758,407,493,389,0,0,1
0,1,1518088373202,852,194,758,407,493,389,0,0,1
0,1,1518088373210,847,200,758,407,493,389,0,0,1
0,1,1518088373211,847,200,758,407,493,389,0,0,1
0,1,1518088373217,841,207,758,407,493,389,0,0,1
0,1,1518088373218,841,207,758,407,493,389,0,0,1
0,1,1518088373227,830,222,758,407,493,389,0,0,1
0,1,1518088373227,830,222,758,407,493,389,0,0,1
0,1,1518088373233,818,239,758,407,493,389,0,0,1
0,1,1518088373233,818,239,758,407,493,389,0,0,1
0,1,1518088373241,805,258,758,407,493,389,0,0,1
0,1,1518088373242,805,258,758,407,493,389,0,0,1
0,1,1518088373249,791,278,758,407,493,389,0,0,1
0,1,1518088373250,791,278,758,407,493,389,0,0,1
0,1,1518088373257,777,296,758,407,493,389,0,0,1
0,1,1518088373258,777,296,758,407,493,389,0,0,1
0,1,1518088373265,762,314,758,407,493,389,0,0,1
0,1,1518088373267,762,314,758,407,493,389,0,0,1
0,1,1518088373274,749,329,758,407,493,389,0,0,1
0,1,1518088373275,749,329,758,407,493,389,0,0,1
0,1,1518088373282,744,336,758,407,493,389,0,0,1
0,1,1518088373286,744,336,758,407,493,389,0,0,1
0,1,1518088373290,733,348,758,407,493,389,0,0,1
0,1,1518088373291,733,348,758,407,493,389,0,0,1
0,1,1518088373297,724,358,758,407,493,389,0,0,1
0,1,1518088373301,724,358,758,407,493,389,0,0,1
0,1,1518088373306,720,361,758,407,493,389,0,0,1
0,1,1518088373307,720,361,758,407,493,389,0,0,1
0,1,1518088373313,714,367,758,407,493,389,0,0,1
0,1,1518088373317,714,367,758,407,493,389,0,0,1
0,1,1518088373322,708,372,758,407,493,389,0,0,1
0,1,1518088373323,708,372,758,407,493,389,0,0,1
0,1,1518088373329,706,373,758,407,493,389,0,0,1
0,1,1518088373333,706,373,758,407,493,389,0,0,1
0,1,1518088373339,703,376,758,407,493,389,0,0,1
0,1,1518088373340,703,376,758,407,493,389,0,0,1
0,1,1518088373349,700,378,758,407,493,389,0,0,1
0,1,1518088373350,700,378,758,407,493,389,0,0,1
0,1,1518088373355,698,379,758,407,493,389,0,0,1
0,1,1518088373356,698,379,758,407,493,389,0,0,1
0,1,1518088373363,696,380,758,407,493,389,0,0,1
0,1,1518088373364,696,380,758,407,493,389,0,0,1
0,1,1518088373372,695,381,758,407,493,389,0,0,1
0,1,1518088373373,695,381,758,407,493,389,0,0,1
0,1,1518088373379,694,381,758,407,493,389,0,0,1
0,1,1518088373380,694,381,758,407,493,389,0,0,1
0,1,1518088373385,693,381,758,407,493,389,0,0,1
0,1,1518088373389,693,381,758,407,493,389,0,0,1
0,1,1518088373396,692,381,758,407,493,389,0,0,1
0,1,1518088373397,692,381,758,407,493,389,0,0,1
0,1,1518088373401,691,382,758,407,493,389,0,0,1
0,1,1518088373402,691,382,758,407,493,389,0,0,1
0,1,1518088373411,690,382,758,407,493,389,0,0,1
0,1,1518088373412,690,382,758,407,493,389,0,0,1
0,1,1518088373417,689,383,758,407,493,389,0,0,1
0,1,1518088373418,689,383,758,407,493,389,0,0,1
0,1,1518088373426,688,384,758,407,493,389,0,0,1
0,1,1518088373427,688,384,758,407,493,389,0,0,1
0,1,1518088373433,687,384,758,407,493,389,0,0,1
0,1,1518088373434,687,384,758,407,493,389,0,0,1
0,1,1518088373443,686,385,758,407,493,389,0,0,1
0,1,1518088373444,686,385,758,407,493,389,0,0,1
0,1,1518088373449,685,386,758,407,493,389,0,0,1
0,1,1518088373450,685,386,758,407,493,389,0,0,1
0,1,1518088373457,685,386,758,407,493,389,0,0,1
0,1,1518088373458,685,386,758,407,493,389,0,0,1
0,1,1518088373465,684,386,758,407,493,389,0,0,1
0,1,1518088373467,684,386,758,407,493,389,0,0,1
0,1,1518088373474,683,387,758,407,493,389,0,0,1
0,1,1518088373475,683,387,758,407,493,389,0,0,1
0,1,1518088373482,683,388,758,407,493,389,0,0,1
0,1,1518088373486,683,388,758,407,493,389,0,0,1
0,1,1518088373490,682,388,758,407,493,389,0,0,1
0,1,1518088373491,682,388,758,407,493,389,0,0,1
0,1,1518088373498,681,389,758,407,493,389,0,0,1
0,1,1518088373501,681,389,758,407,493,389,0,0,1
0,1,1518088373507,680,391,758,407,493,389,0,0,1
0,1,1518088373508,680,391,758,407,493,389,0,0,1
0,1,1518088373517,679,392,758,407,493,389,0,0,1
0,1,1518088373518,679,392,758,407,493,389,0,0,1
0,1,1518088373523,678,393,758,407,493,389,0,0,1
0,1,1518088373524,678,393,758,407,493,389,0,0,1
0,1,1518088373533,676,396,758,407,493,389,0,0,1
0,1,1518088373534,676,396,758,407,493,389,0,0,1
0,1,1518088373540,675,398,758,407,493,389,0,0,1
0,1,1518088373541,675,398,758,407,493,389,0,0,1
0,1,1518088373548,674,401,758,407,493,389,0,0,1
0,1,1518088373549,674,401,758,407,493,389,0,0,1
0,1,1518088373557,672,404,758,407,493,389,0,0,1
0,1,1518088373558,672,404,758,407,493,389,0,0,1
0,1,1518088373564,670,408,758,407,493,389,0,0,1
0,1,1518088373565,670,408,758,407,493,389,0,0,1
0,1,1518088373572,668,411,758,407,493,389,0,0,1
0,1,1518088373573,668,411,758,407,493,389,0,0,1
0,1,1518088373580,667,413,758,407,493,389,0,0,1
0,1,1518088373581,667,413,758,407,493,389,0,0,1
0,1,1518088373585,666,415,758,407,493,389,0,0,1
0,1,1518088373589,666,415,758,407,493,389,0,0,1
0,1,1518088373595,665,417,758,407,493,389,0,0,1
0,1,1518088373596,665,417,758,407,493,389,0,0,1
0,1,1518088373602,664,419,758,407,493,389,0,0,1
0,1,1518088373606,664,419,758,407,493,389,0,0,1
0,1,1518088373611,663,420,758,407,493,389,0,0,1
0,1,1518088373611,663,420,758,407,493,389,0,0,1
0,1,1518088373618,663,420,758,407,493,389,0,0,1
0,1,1518088373622,663,420,758,407,493,389,0,0,1
0,1,1518088373627,663,421,758,407,493,389,0,0,1
38,1,1518088373627,663,421,758,407,493,389,0,0,1
0,2,1518088373864,663,421,758,407,493,389,0,0,1
36,3,1518088373865,663,421,758,407,493,389,0,0,1
